mcp_count,source,ra,dec,velo,date_obs,tsys,int,Rms1,Vlo1,Vhi1
2275,091155+200022,137.9808,20.00625,8256,2008.092,30.8,10,2.6,6839,9686
2276,NGC2776,138.0605,44.95483,2626,2006.085,49.6,5,6.3,1260,4004
2279,091246+230427,138.1933,23.07419,10889,2008.094,34.2,10,3.2,9448,12343
2280,SDSSJ09129+3805,138.235,38.09392,13600,2016.241,36.9,10,3.9,12225,14987
2281,UGC-4844,138.2592,49.63947,3999,2006.085,50.7,5,7.1,2621,5389
2282,091312+585408,138.3025,58.902330000000006,8394,2006.183,38.3,10,3.6,6976,9825
2283,J0913+1443,138.3223,14.72664,9009,2014.93,67.8,9,7.8,7585,10446
2284,MCG+09-15-107,138.3342,54.6335,3832,2008.189,41.7,10,4.0,2455,5221
2285,SDSSJ09135+5651,138.3763,56.85778000000001,12300,2016.35,37.1,10,4.0,10936,13676
2286,091331+285706,138.3808,28.95175,7958,2007.307,41.9,10,3.7,6544,9385
2287,NGC2783B,138.3879,30.00028,6758,2010.413,32,10,3.3,5355,8174
2288,UGC-4861,138.3996,12.44056,4905,2008.286,39.8,5,5.2,3518,6304
2289,J0914+1459,138.5079,14.999579999999998,8360,2014.93,69.5,9,7.5,6942,9791
2291,NGC2782,138.5213,40.11361,2562,2004.947,43.6,28,2.4,1197,3939
2295,J091424+404640,138.6032,40.77792,8404,2013.105,35.1,10,3.5,6986,9835
2296,J0914+3008,138.643,30.14086,6857,2014.93,80.1,9,9.9,5453,8274
2297,J091455+465411,138.732,46.90311,4255,2013.089,59.1,9,6.4,2874,5647
2298,J091457+532311,138.7407,53.38636,8674,2013.089,59.4,8,6.6,7253,10108
2299,J091458+512139,138.743,51.36106,8248,2013.089,57.4,9,6.1,6831,9678
2300,091501+400211,138.7565,40.03644,8216,2006.928,36.1,10,3.3,6799,9645
2301,091504+415948,138.77,41.99694,8369,2006.955,42.1,10,3.9,6951,9800
2302,J0915+4055,138.8136,40.91714,2652,2014.952,64.4,10,6.7,1286,4030
2303,NGC2785,138.8142,40.91753,2622,2014.958,47.2,59,2.1,1256,4000
2304,IC-530,138.8217,11.88553,4969,2008.286,40.3,5,4.9,3582,6369
2305,SDSSJ09153+4119,138.8355,41.32192,15000,2016.241,37,10,3.5,13613,16400
2306,J0915+1009,138.9002,10.15928,9124,2014.96,70.4,9,9.0,7699,10562
2307,J091554+205543,138.9772,20.92892,9011,2013.085,47.2,9,5.5,7587,10448
2309,J0916+1735,139.0075,17.589779999999998,8826,2015.146,39.7,10,4.0,7404,10261
2310,NGC2811,139.0471,-16.31306,2514,2008.286,49,5,6.3,1149,3891
2311,NGC2815,139.0823,-23.63325,2540,2005.971,56.4,5,7.7,1175,3917
2313,091629+585601,139.122,58.93375,13790,2006.358,35.6,10,3.3,12322,15272
2314,SDSSJ091634.61+,139.1442,2.56822,16370,2014.082,55.8,10,5.9,14878,17876
2315,091642+001220,139.1758,2.56822,5096,2006.302,32.7,10,3.2,3708,6497
2316,091646-242042,139.1946,-24.345,11026,2008.947,47.8,10,4.3,9583,12482
2317,IC2450,139.2721,25.42911,1644,2010.074,32.6,10,3.0,287,3013
2318,091709+441215,139.2884,44.20431,9886,2006.955,41.7,10,3.7,8454,11331
2319,J0917+2744,139.3201,27.74703,9861,2014.955,44.2,10,15.1,8429,11306
2321,J0917+1910,139.33700000000002,19.17194,8559,2015.146,38.8,8,4.4,7139,9992
2322,J091728-003714,139.3708,19.17194,4973,2013.103,45.8,8,5.4,3585,6372
2323,091729+395537,139.3711,39.92706,8438,2006.955,42,10,3.9,7019,9869
2324,091739+525934,139.4163,52.99294,2398,2006.183,36.9,10,3.3,1034,3774
2325,J0917+3228,139.4447,32.468309999999995,7079,2014.93,86.6,9,10.2,5673,8498
2326,J091750-001642,139.4617,32.468309999999995,5243,2013.103,44.2,9,4.8,3854,6645
2327,091752-222117,139.4704,-22.35469,896,2008.947,51.1,10,4.6,-453,2258
2328,091759+500007,139.4993,50.00222,10241,2006.955,41.1,10,3.5,8806,11689
2329,J0918+0425,139.501,4.4183900000000005,46900,2006.477,35.1,30,2.2,45106,48712
2330,J091802+541123,139.5125,54.19139000000001,7698,2015.044,47.9,10,4.9,6286,9123
2331,HYDRAA,139.5237,-12.09553,16452,2014.066,64,6,9.6,14959,17959
2332,091816+202205,139.5665,20.36806,9556,2008.092,30.2,10,2.7,8127,10998
2333,MRK704,139.6083,16.30528,8764,2008.189,37.8,10,3.3,7342,10199
2334,J091827+202424,139.6142,20.40678,9568,2013.092,38.1,10,4.1,8139,11010
2335,B2_0915+32,139.7446,31.85722,18587,2004.146,24.8,20,1.5,17074,20115
2336,NGC2824,139.7591,26.27006,2760,2013.041,58.3,20,4.3,1393,4139
2338,091906+004039,139.7763,26.26997,5396,2006.302,32.3,10,3.2,4005,6799
2339,SBS0915+556,139.805,55.46528000000001,14800,2016.35,36.6,10,3.3,13414,16198
2340,NGC2787,139.8276,69.20328,696,2012.982,40,10,4.2,-651,2056
2341,091941+334417,139.9225,33.738170000000004,6092,2006.955,52.7,10,4.7,4695,7502
2342,091958+264455,139.9915,26.74847,7898,2008.041,60,10,5.7,6484,9324
2343,IC2461,139.9917,37.19125,2262,2009.094,50.5,10,4.6,900,3637
2344,092001+330607,140.0078,33.10203,6361,2006.955,47,10,4.5,4961,7773
2345,092002+054408,140.0119,5.73556,11456,2006.874,36,10,3.4,10010,12916
2346,NGC2848,140.0404,-16.52611,2044,2008.286,49.3,5,6.5,683,3417
2347,J092036+330428,140.1539,33.07472,6461,2013.419,54.9,10,5.6,5060,7874
2348,092040+525515,140.1692,52.92086,8394,2006.183,35.9,10,3.3,6976,9825
2349,J0920+1933,140.19,19.55764,8895,2015.146,40,10,4.2,7472,10331
2351,MCG-01-24-012,140.1926,-8.05614,5889,2006.474,53.6,40,3.0,4493,7297
2352,SDSSJ09212+1017,140.3146,10.29472,11770,2016.183,36.6,10,3.8,10411,13141
2353,NGC2855,140.3646,-11.90972,1910,2008.286,46.1,5,6.0,551,3282
2355,J0921+2131,140.375,21.52761,9377,2015.146,39.8,10,4.2,7950,10817
2356,NGC2820A,140.3755,64.23855999999999,1534,2010.235,31.8,10,2.8,178,2902
2357,UGC4951,140.43200000000002,71.54422,3525,2010.2,31.9,10,2.8,2151,4911
2358,NGC2820,140.44,64.25808,1574,2010.235,31.9,10,2.9,218,2942
2359,SDSSJ092157.98-,140.4916,64.25808,16819,2014.082,58.3,8,7.1,15322,18330
2360,NGC2841,140.511,50.97653,638,2006.085,52.1,5,7.2,-709,1998
2362,092217+044229,140.5734,4.70833,8386,2006.874,37.5,10,3.7,6968,9817
2363,092232+551528,140.6362,55.258,13490,2006.361,35.4,10,3.1,12024,14969
2364,J092319+221625,140.8315,22.27369,10094,2013.092,37,10,3.8,8660,11541
2365,CGCG121-071,140.8712,25.76981,14916,2012.982,31.7,9,3.4,13437,16408
2366,092335+182357,140.8953,18.39903,11667,2008.092,29.1,10,2.5,10219,13129
2367,SDSSJ09237+5519,140.9258,55.33056,7800,2016.329,56.7,9,6.4,6475,9136
2368,MCG+04-22-042,140.9292,22.909,9705,2009.038,45.1,15,3.2,8275,11148
2370,092346+352900,140.9441,35.48342,7969,2006.955,43.5,10,4.3,6555,9396
2371,J092358+323949,140.9917,32.66372,7112,2013.419,53.3,10,5.7,5706,8532
2372,J092433+180019,141.139,18.00544,8580,2013.092,38.2,15,3.4,7160,10013
2373,NGC2857,141.1571,49.35706,4887,2006.085,50.8,5,7.2,3501,6286
2374,SDSSJ09246+5607,141.162,56.12975,7500,2016.329,56.6,3,10.3,6178,8834
2375,J092441+233220,141.1728,23.53908,6317,2013.094,35,8,4.1,4918,7729
2376,KUG0921+485,141.1808,48.28664000000001,7903,2010.169,27.6,10,2.5,6489,9330
2377,092448+564044,141.2014,56.67911,12591,2006.189,36.3,10,3.4,11134,14061
2378,092450+213426,141.21,21.57383,8897,2008.092,29.9,10,2.8,7474,10333
2379,MRK110,141.3037,52.28625,10580,2008.189,38.8,10,3.5,9142,12032
2380,092513-064260,141.3075,-6.716639999999999,6175,2009.163,37,10,3.6,4777,7586
2381,092514+173557,141.3086,17.59889,4231,2008.092,30.8,10,2.8,2851,5624
2382,UGC05014,141.4275,34.85614,4872,2004.06,37.3,20,2.4,4521,7325
2383,JGRJ09253+6929,141.4442,69.48225,11700,2016.335,53.3,10,5.2,10342,13071
2384,IGRJ09253+6929,141.4483,69.465,11700,2016.335,53.3,10,5.2,10342,13071
2385,NGC2874,141.4492,11.42528,3775,2008.286,40.9,5,5.5,2399,5164
2386,09255557+240819,141.4815,24.13886,9858,2010.916,36.4,10,3.3,8426,11303
2387,UGC05020,141.5068,34.65331,1625,2004.06,41.2,16,3.0,1281,4025
2388,MRK705,141.5137,12.73414,8739,2011.191,33.5,20,2.4,7318,10173
2389,J092619+194910,141.5797,19.81944,8669,2013.092,37.6,13,3.6,7249,10103
2391,UGC-5026,141.6658,45.84722,4316,2006.085,48.3,5,6.5,2935,5709
2392,092639+455049,141.6658,45.84719000000001,4284,2006.952,54.2,10,5.1,4007,6801
2393,J092656+433206,141.7334,43.53528,7598,2014.082,60,8,7.4,6187,9022
2394,J092708+292408,141.7836,29.40231,7746,2013.419,53,10,5.7,6334,9171
2395,NGC2889,141.8025,-11.64361,3337,2008.286,45.9,5,6.1,1965,4722
2396,UGC5037,141.827,23.02011,7889,2016.183,37.3,10,3.6,6564,9226
2397,J092723+302626,141.84799999999996,30.44081,8075,2013.419,50.9,10,5.3,6659,9503
2398,UGC-5029,142.0107,68.42033,3874,2008.307,34.6,5,4.6,2497,5263
2399,UGC05048,142.1569,38.53858,3641,2004.06,35,20,2.2,3294,6075
2400,092847+563919,142.2,56.65536,12591,2006.189,36.3,10,3.1,11134,14061
2401,2MASXJ09285286+,142.2201,56.65536,16903,2014.066,57,10,5.6,15406,18414
2402,J092932+442527,142.3839,44.42419,7637,2014.082,59.6,10,6.1,6226,9061
2403,J092934+243039,142.395,24.51103,8428,2013.094,34.2,9,3.6,7010,9860
2404,J0929+6232,142.4077,62.54414000000001,7689,2015.044,47.4,10,5.4,6277,9113
2405,IC-2487,142.5379,20.08939,4339,2008.221,33.9,5,4.2,2958,5733
2406,J0930+0754,142.5431,7.9028100000000014,2049,2014.96,71,10,8.0,688,3422
2407,093015-084414,142.5633,-8.737219999999999,9197,2008.947,41.4,10,3.7,7771,10636
2408,J093028+162143,142.6205,16.362000000000002,8643,2013.092,37.6,10,3.9,7222,10076
2409,093042-255343,142.6783,-25.89528,10525,2008.947,49.4,10,4.6,9087,11976
2410,J093047+491533,142.6967,49.25944000000001,7695,2015.044,46.3,10,4.8,6283,9120
2411,SBS0927+493,142.7782,49.07986,10240,2003.941,37.1,56,1.4,8805,11689
2412,UGC5070,142.8042,30.02264000000001,4189,2010.049,37.9,10,3.4,2809,5581
2414,093159+512254,142.9999,51.38181,9984,2007.066,38.8,10,3.4,8551,11430
2415,J0932+6826,143.0517,68.43972,3901,2015.044,49,10,5.2,2524,5291
2417,NGC2892,143.2205,67.61747,6772,2004.297,39.3,20,2.5,5369,8188
2418,J093257+411417,143.2385,41.23836,8357,2014.082,58.6,7,6.9,6939,9787
2419,SDSSJ09332+0158,143.3079,1.98303,9300,2016.202,36.5,8,4.0,7962,10650
2420,SDSSJ09334+0932,143.3663,9.53331,15000,2016.202,33.9,8,3.9,13613,16400
2421,093339.8+210140,143.4159,21.02781,14110,2013.033,36.5,10,3.8,12639,15595
2422,NGC2911,143.4421,10.15253,3183,2005.952,39.7,5,5.6,1812,4566
2423,093346+100909,143.4421,10.1525,3229,2006.874,38.7,10,3.7,1858,4612
2425,093349+510958,143.4547,51.16636,9903,2007.033,47.7,10,4.5,8471,11348
2426,MCG+05-23-016,143.5263,27.34981,13251,2003.939,32.1,44,1.4,11783,14723
2427,J093411+335609,143.5474,33.93589,8539,2014.082,59,8,6.4,7119,9971
2428,UGC-5099,143.6426,33.93589,4883,2008.353,49.8,5,7.0,3497,6282
2429,J093438+055029,143.661,5.8414199999999985,5483,2013.103,43.3,7,5.3,4091,6887
2430,SDSSJ09348+0818,143.7074,8.31453,14400,2016.202,35.1,10,3.4,13018,15795
2432,UGC5101,143.9653,61.35311,11802,2015.394,58.7,6,7.5,10443,13174
2434,J0935+3731,143.9776,37.53242,6054,2014.93,90.7,9,9.8,4657,7463
2435,093606+411143,144.0286,41.19533,8334,2006.955,41.8,10,3.8,6916,9764
2436,KUG0933+293,144.0313,29.11192,1652,2010.049,38.3,10,3.5,295,3021
2437,J093633+232638,144.1414,23.44414,8538,2013.094,35.7,7,4.2,7118,9970
2438,NGC2935,144.1868,-21.12817,2277,2005.971,54.6,5,7.2,914,3652
2439,093649+114503,144.2083,11.75106,8612,2006.874,35.8,10,3.4,7192,10045
2440,MRK0707,144.2543,1.09542,15091,2014.066,60.4,9,6.5,13611,16585
2441,MRK707,144.2546,1.09531,15091,2011.191,31.6,20,2.2,13611,16585
2442,093706-181132,144.2775,-18.19222,10067,2008.947,45.8,10,4.1,8633,11514
2443,NGC2930,144.3848,23.20078,6599,2010.049,36.3,10,3.3,5197,8013
2444,J093737+231426,144.4069,23.24075,7488,2013.094,34.2,10,3.5,6078,8911
2445,NGC2945,144.4215,-22.03506,4630,2005.971,54.5,5,7.8,3246,6026
2446,UGC-5129,144.4921,25.49528,4063,2008.221,34.2,5,4.5,2684,5454
2447,NGC2939,144.5328,9.52392,3338,2005.952,39.7,5,5.7,1966,4722
2448,093808+012657,144.5367,1.44919,13790,2008.283,38,10,3.4,12322,15272
2449,093830+023423,144.6277,2.57328,7036,2006.891,48.7,10,4.8,5630,8454
2450,093839+185210,144.6622,18.86936,8429,2008.092,30,10,2.7,7010,9860
2451,093845+055542,144.6904,5.92844,11059,2006.891,43.1,10,4.0,9616,12515
2452,NGC2948,144.7466,6.9554199999999975,4983,2005.952,40,5,5.1,3596,6382
2453,NGC2942,144.7833,34.00633,4423,2008.255,37.7,5,5.0,3041,5817
2454,MCG+06.21.068,144.8216,36.56225,6013,2016.191,50.3,6,6.7,4704,7334
2455,UGC5146NED01,144.8516,32.36253,6583,2010.049,35.3,10,3.3,5181,7997
2456,UGC5146NED02,144.86,32.36525,6862,2010.049,34.8,10,3.4,5458,8279
2457,094033+242926,145.1372,25.49053,9951,2008.094,35,10,3.2,8518,11397
2459,J0940+0004,145.14600000000004,3.61086,9087,2014.96,69.9,10,7.8,7662,10524
2474,MRK1419,145.1516,3.57697,4932,2014.905,50,15,4.3,3545,6331
2518,094041+205221,145.1723,20.87261,11330,2008.092,29.2,10,2.5,9885,12789
2520,MRK403,145.1854,21.23442,7200,2003.902,54.9,48,2.4,5793,8620
2521,NGC2962,145.2247,5.1658300000000015,1966,2005.952,41.4,5,5.5,606,3338
2522,J0941+0656,145.2505,6.936,8577,2014.96,67.4,10,6.9,7157,10010
2523,094112+610340,145.304,61.06133000000001,7794,2006.183,37.3,10,3.5,6381,9220
2524,J0941+3859,145.3304,38.99603,9860,2014.952,59.6,10,6.0,8428,11305
2525,3C223.1,145.35,39.745,32228,2004.146,25.1,40,1.1,30582,33890
2526,SDSSJ09420+5729,145.5108,57.48972,1200,2016.329,57.3,7,7.1,-68,2480
2527,NGC2967,145.5158,57.48972,1892,2008.286,43.6,5,5.3,533,3263
2528,094207+022805,145.532,2.468,14390,2008.283,37.8,10,3.4,12916,15878
2529,094208-233544,145.535,-23.59553,3339,2008.947,49.8,10,4.8,1967,4723
2530,J0942+6309,145.6,63.16542,9380,2015.044,46.2,10,4.7,7953,10820
2531,094227+233915,145.6115,23.654,10143,2008.094,34.8,10,3.2,8709,11590
2533,NGC2974,145.6387,-3.69914,1919,2013.255,44.7,15,3.9,559,3291
2534,NGC2964,145.7258,31.84722,1328,2010.413,32.7,10,3.0,-25,2694
2535,J0942+2858,145.7298,28.98075,8517,2014.93,79.5,10,9.1,7098,9949
2536,NGC2979,145.7858,-10.38336,2720,2004.955,30.2,24,2.0,1353,4099
2537,UGC-5192,145.7867,21.18564,4940,2008.221,33.5,5,4.3,3553,6339
2538,2MASXJ09431043+,145.7934,1.18569,18753,2014.092,43.5,10,4.4,17238,20282
2539,NGC2965,145.8296,36.24778,6733,2010.413,30.8,10,3.0,5330,8149
2540,SDSSJ09434+5248,145.8699,52.80303000000001,14100,2016.369,33.6,10,3.4,12721,15492
2541,NGC2983,145.9212,-20.47719,2015,2005.971,54.4,5,7.4,655,3387
2542,NGC2977,145.9428,74.86022,3072,2006.077,64.7,5,8.5,1702,4454
2543,J0944-0038,146.0078,74.86022,1443,2014.96,75.8,10,8.0,88,2810
2544,J0944+1701,146.0231,17.03211,4429,2015.146,40.3,9,4.3,3047,5823
2546,094427.0+042957,146.1123,4.49911,14011,2013.033,38,10,3.8,12541,15495
2547,094505+023932,146.2728,2.65911,14390,2008.283,36.9,10,3.3,12916,15878
2548,NGC2959,146.2874,68.5945,4429,2008.307,34.3,5,4.3,3047,5823
2549,094511-000712,146.2999,68.5945,9293,2006.302,30.9,10,2.8,7866,10733
2550,094519-001822,146.3297,68.5945,10929,2006.891,43.9,10,3.8,10784,13705
2553,NGC2989,146.3551,-18.37394,4146,2008.939,62.1,10,6.1,2767,5538
2554,CGCG063-060,146.3721,9.60278,3988,2010.049,41.3,10,4.0,2610,5378
2555,2MASXIJ0945296-,146.3735,9.60278,15439,2014.055,47.5,10,5.0,13955,16936
2556,0942+09,146.3755,9.60286,4000,2003.275,39,30,2.1,2622,5391
2557,NGC2987,146.4229,4.94186,3742,2005.952,41.1,5,5.9,2366,5130
2558,NGC2992,146.4252,-14.32636,2311,2006.202,42.8,40,2.2,948,3686
2561,NGC2993,146.4512,-14.368329999999998,2430,2010.049,51.2,10,4.7,1066,3806
2562,WAS02,146.5015,22.38014,10343,2003.939,33,44,1.5,8901,11787
2563,J094600+150715,146.5033,15.121,8062,2013.092,37.3,10,3.7,6647,9490
2564,094607+325045,146.5298,32.84581,11087,2008.041,55.7,10,5.0,9644,12543
2565,NGC2990,146.5717,5.70883,3088,2005.952,41.1,5,5.8,1718,4470
2566,J0946+3449,146.5834,34.82244,12350,2014.93,78.4,8,9.0,10895,13818
2567,J094620+030244,146.5847,3.04561,6023,2013.103,42,7,5.5,4627,7432
2568,2MASXJ09462739+,146.6141,1.46972,16693,2014.055,45.1,10,4.5,15198,18202
2569,094629+192345,146.6192,19.396,10297,2008.094,34.7,10,3.0,8861,11746
2570,094645+091551,146.6899,9.26442,4033,2006.891,47.7,10,4.4,3895,6687
2571,CGCG63-063,146.6917,13.52986,7252,2010.044,29,10,2.5,5844,8672
2572,094651-010228,146.7142,-1.04131,6295,2006.302,33.3,10,3.2,4896,7707
2573,094701+622022,146.7543,62.33956,14090,2006.361,36.2,5,4.4,12619,15575
2574,094713+003956,146.8067,62.33956,5995,2006.302,32.7,10,3.1,4599,7404
2575,NGC2976,146.8144,67.91642,3,2006.077,65.4,5,8.4,-1338,1357
2576,J0947+0044,146.8421,67.91642,6032,2015.269,39.6,9,4.3,4722,7353
2577,MCG-05-23-016,146.917,-30.94889,2544,2006.471,72.1,35,4.6,1179,3921
2578,094803+213752,147.0126,21.63103,7546,2008.094,35.9,10,3.3,6136,8969
2579,094830+553822,147.1251,55.63961,13490,2008.28,35.2,10,3.0,12024,14969
2580,NGC3003,147.1502,33.4215,1480,2008.255,38.8,5,4.6,124,2848
2581,NPM1G+40.0197,147.16,40.51219,14076,2016.191,49.2,9,5.5,12697,15468
2582,SDSSJ09486+3636,147.1654,36.61364,15021,2016.191,44.4,10,5.0,13634,16421
2583,J094840+090031,147.1706,9.00875,8954,2013.372,69.5,10,6.7,7530,10390
2584,SBS0945+594,147.1733,59.26114000000001,2222,2010.235,32.3,10,2.9,860,3596
2585,MRK124,147.1775,50.49192,16878,2011.191,31.8,20,2.3,15381,18389
2586,NGC2998,147.1817,44.08144,4777,2006.085,48.7,5,6.8,3392,6175
2588,CGCG122-092NED0,147.1925,25.49333,13628,2013.428,44.9,10,4.7,12161,15108
2589,J0948+0103,147.1963,1.05325,8180,2014.928,71.8,10,8.0,6764,9609
2590,SDSSJ09488+2853,147.2188,28.89386,14087,2016.191,43.2,10,4.2,12708,15479
2591,J094853+230038,147.2247,23.01078,8591,2013.094,34.3,10,3.6,7171,10024
2592,2MASXJ09491233+,147.3015,2.26994,15371,2014.055,45.9,10,4.4,13888,16868
2593,094937.9+404125,147.408,40.69033,14097,2013.052,43.4,9,4.7,12626,15582
2594,J0949+3213,147.4216,32.22108,1528,2014.93,89.2,10,9.5,172,2896
2595,J094951+102555,147.465,10.43194,8845,2013.372,70.4,10,7.3,7422,10280
2596,J0949+0905,147.4703,9.09575,5628,2014.928,70.3,10,8.0,4235,7033
2597,UGC5263,147.4913,46.33747,4741,2010.169,32,10,2.7,3356,6138
2598,MRK125,147.5608,45.95722,7404,2010.169,28.4,10,2.6,5995,8826
2599,CGCG350-032,147.578,75.74806,11056,2013.03,42.6,10,4.2,9613,12512
2600,NGC2985,147.5926,72.27858,1322,2006.077,65.3,5,8.7,-31,2688
2601,J0950+0134,147.6086,1.58253,7494,2015.269,39.5,7,4.5,6172,8828
2602,NGC3010B,147.6416,44.31392,4760,2003.261,40.6,30,2.3,3375,6158
2603,095058.7+375759,147.7446,37.96639,12157,2013.052,44.1,8,5.3,10704,13623
2604,J0951+4710,147.7654,47.16775,7601,2015.044,47.2,10,4.6,6190,9025
2605,UGC5288,147.8208,7.82742,556,2010.049,40.6,10,3.6,-790,1915
2606,J0951+1544,147.8312,15.74853,8539,2014.952,64.6,9,7.3,7119,9971
2607,NGC3035,147.9792,-6.82303,4354,2012.124,45,10,4.3,2973,5748
2608,NGC3032,148.0338,29.23611,1533,2010.413,33,10,3.0,177,2901
2609,095211+010543,148.0477,1.09542,5995,2006.302,32.2,10,3.2,4599,7404
2610,MRK1239,148.0796,-1.61225,5974,2011.191,33.2,20,2.5,4578,7383
2612,SDSSJ09523+3228,148.0837,32.47422,12903,2016.191,46.8,10,5.0,11534,14284
2613,UGC-5295,148.2265,42.84808,4785,2006.085,47.7,5,6.2,3400,6183
2614,095258+102046,148.2451,10.34622,11691,2006.874,35,10,3.2,10242,13153
2615,J095259+193755,148.246,19.63206,7331,2013.094,33.9,10,3.4,5923,8753
2616,J095303+192633,148.2644,19.44256,6988,2013.094,33.5,10,3.2,5583,8406
2617,UGC5308,148.3592,7.86525,5358,2010.005,42.2,10,3.8,3968,6761
2618,RXJ0953.5+2539,148.3804,25.66164,13221,2003.925,44,40,2.1,11754,14693
2619,NGC3044,148.4204,1.57972,1289,2010.005,46.9,10,4.7,-64,2655
2620,NGC3051,148.4943,-27.28633,2552,2008.342,62.8,5,7.9,1187,3929
2621,095402+103629,148.5092,10.60825,11949,2006.874,34.4,10,3.2,10498,13413
2622,J0954+0310,148.5303,3.17303,9072,2015.057,45.2,3,9.1,11962,20038
2623,J0954+4717,148.5759,47.29031,9798,2015.044,46.5,10,4.7,8367,11242
2624,NGC3052,148.6164,-18.63892,3768,2005.971,52,5,7.5,2392,5156
2625,NGC3054,148.6191,-25.70339,2433,2008.342,60.7,5,7.9,1069,3809
2627,J0954+5310,148.6274,53.16919,7540,2015.394,56.9,9,5.8,6218,8874
2628,095432-281754,148.6371,-28.29833,962,2009.166,48.3,10,4.6,-388,2325
2629,SDSSJ09546+0637,148.655,6.62208,12300,2016.202,35.2,8,3.7,10936,13676
2630,095439+372430,148.6642,37.40861,5807,2006.952,54.1,10,5.1,5527,8349
2632,J0954+5548,148.7089,55.80741999999999,7590,2015.394,57.6,9,6.1,6267,8925
2633,095504-294408,148.7699,-29.73556,11535,2009.166,48.5,10,5.1,10088,12996
2634,J095513+141757,148.8081,14.29931,7264,2013.372,72.9,10,7.4,5856,8684
2635,NGC3055,148.8253,4.27003,1832,2005.952,42,5,5.5,473,3203
2636,NGC3031,148.8883,69.06528,-33,2006.077,66.2,5,9.2,-1375,1320
2639,NGC3053,148.89,16.43283,3731,2008.286,41.6,5,5.7,2355,5119
2641,M82,148.9676,69.67969000000001,203,2015.394,65.5,8,8.2,-1056,1474
2642,CGCG182-038,148.9689,35.96558,12651,2003.941,40.6,48,1.7,11192,14120
2643,095609+021448,149.0402,2.24678,9593,2006.302,31,10,2.9,8164,11035
2644,NGC3043,149.0618,59.307080000000006,2995,2006.085,50.6,5,7.0,1626,4376
2645,J095616+102909,149.0673,10.48608,8939,2013.372,72.4,10,7.1,7516,10375
2646,NGC3060,149.0799,16.83128,3690,2008.286,42,5,5.1,2314,5078
2648,IC2520,149.0838,27.2275,1238,2010.049,39.3,10,3.6,-114,2603
2649,KUG0953+372,149.0925,37.02108,5068,2010.169,31.6,10,3.0,3680,6468
2650,UGC5342,149.17700000000005,15.6365,4597,2010.049,40.2,10,3.7,3213,5993
2652,095727-135130,149.3655,-13.85831,9722,2008.947,41.6,10,3.9,8292,11165
2653,J0957-0012,149.4565,-13.85831,9882,2015.269,38.8,5,5.6,8539,11237
2654,095807+111342,149.5294,11.22856,7275,2006.874,36.4,10,3.5,5867,8696
2655,SDSSJ09586+0103,149.6593,1.05792,13900,2016.202,35,8,4.8,12522,15290
2657,095846-283719,149.6925,-28.62194,947,2008.947,55.8,10,4.9,-403,2310
2658,J095905+174917,149.7712,17.82139,7917,2013.094,33.6,10,3.5,6503,9344
2659,NGC3084,149.7767,-27.12881,2464,2008.342,62.2,5,8.5,1100,3841
2660,J0959+1301,149.7778,13.02647,10991,2014.952,62.1,10,7.0,9549,12446
2661,IC0583,149.7804,17.82253,7900,2003.291,33,25,1.9,6486,9327
2662,095914+125916,149.8115,12.98789,10287,2006.874,35,10,3.2,8851,11736
2664,NGC3081,149.873,-22.82639,2391,2010.082,42.7,40,1.9,1027,3767
2668,NGC3089,149.9028,-28.33136,2623,2008.342,63.5,5,8.5,1257,4001
2669,SDSSJ09596+0002,149.9175,-28.33136,5100,2016.205,35.4,10,3.5,3798,6413
2670,IC585,149.9337,12.98861,7125,2010.005,34.3,10,3.2,5718,8544
2671,NGC3080,149.9827,13.04383,10621,2010.044,27.1,10,3.1,9182,12073
2672,095957-111348,149.9908,-11.23003,9527,2009.163,35.6,10,3.2,8098,10969
2673,IC2527,150.02700000000004,38.17222,6935,2010.169,28.9,10,2.5,5530,8353
2674,CGCG064-026,150.031,13.55056,9598,2010.044,27.1,10,2.6,8169,11040
2675,UGC5369,150.0802,54.53958000000001,1565,2003.31,43.5,20,3.7,209,2933
2676,100024+004216,150.1015,54.53958000000001,9893,2006.302,31.4,10,3.0,8461,11338
2678,100031-191131,150.1313,-19.19194,3582,2008.947,46.4,10,4.4,2208,4969
2679,UGC-5378,150.1333,4.40706,4161,2005.952,41,5,5.8,2781,5553
2680,NGC3096,150.138,-19.66197,4198,2005.971,52.8,5,7.4,2818,5590
2681,100040-075423,150.168,-7.90636,10471,2009.163,35.2,10,3.3,9034,11922
2682,J1000+4445,150.2284,44.76478,8358,2015.044,48.3,10,5.2,6940,9789
2683,SDSSJ10009+0223,150.2301,2.39561,13400,2016.205,33.3,10,3.1,12027,14786
